objectid,name,feattype,GEOID,tract_latitude,tract_longitude,lat,lon
23990,Pawleys Plantation Golf & Country Club,Golf Course,45043920505,+33.3344415,-079.2103675,33.4198245,-79.1440018
24015,New Ellenton Golf Course,Golf Course,45003022002,+33.4164848,-081.7462502,33.4231823,-81.6971568
24017,The Founders Club at Pawleys Island,Golf Course,45043920504,+33.4176484,-079.1864379,33.4232522,-79.169414
24038,Wedgefield Plantation Golf Club,Golf Course,45043920301,+33.4732875,-079.3922874,33.4267553,-79.2499225
24055,Kountryside Golf Course,Golf Course,45075011800,+33.4920648,-081.1791302,33.42945,-81.0604953
24103,Cherry Hill Country Club,Golf Course,45043920201,+33.4085413,-079.4854138,33.4363906,-79.5870324
24130,Pawley's Island N. Inlet,Beach,45043920505,+33.3344415,-079.2103675,33.4413252,-79.113972
24135,Heritage Plantation Golf Club,Golf Course,45043920504,+33.4176484,-079.1864379,33.4416508,-79.1606557
24142,True Blue Plantation,Golf Course,45043920504,+33.4176484,-079.1864379,33.4431449,-79.1463509
24143,True Blue Golf Club,Golf Course,45043920504,+33.4176484,-079.1864379,33.443163,-79.1465079
24192,Georgetown County Beach - Litchfield Beach,Beach,45043920505,+33.3344415,-079.2103675,33.4496431,-79.1079245
24197,The Golf Club at Cedar Creek,Golf Course,45003022001,+33.4469771,-081.6399794,33.4499938,-81.6559499
24226,Caledonia Golf & Fish Club,Golf Course,45043920504,+33.4176484,-079.1864379,33.453183,-79.1556208
24257,Inlet Point South,Beach,45043920505,+33.3344415,-079.2103675,33.4574335,-79.1038274
24281,Litchfield Beach,Beach,45043920505,+33.3344415,-079.2103675,33.460453,-79.1024509
24315,Litchfield Beach Access 7 S,Beach,45043920505,+33.3344415,-079.2103675,33.4633412,-79.1000533
24324,Carolina Golf Range,Amusement Park,45003022001,+33.4469771,-081.6399794,33.4639325,-81.6877228
24359,River Club Golf Course,Golf Course,45043920503,+33.4766920,-079.1281755,33.468402,-79.1297809
24370,The River Club,Golf Course,45043920503,+33.4766920,-079.1281755,33.469708,-79.1286359
24406,James W Smith Real Estate,Beach,45043920505,+33.3344415,-079.2103675,33.4743506,-79.102663
24414,Litchfield Country Club,Golf Course,45043920503,+33.4766920,-079.1281755,33.4751039,-79.1142633
24449,Litchfield Atlantic Ocean,Beach,45043920505,+33.3344415,-079.2103675,33.4789327,-79.0892984
24450,Bridewater Ocean Front,Beach,45043920505,+33.3344415,-079.2103675,33.4789838,-79.0895633
24460,Orangeburg County Fair,Park and Recreation Area,45075010600,+33.4186687,-080.7840432,33.480687,-80.8528112
24481,Magnolia Beach,Beach,45043920505,+33.3344415,-079.2103675,33.482382,-79.086537
24492,H & D,Amusement Park,45003021602,+33.5103235,-081.6813231,33.4838113,-81.6634207
24493,The River Golf Club,Golf Course,45003020802,+33.4918418,-081.9708285,33.4841123,-81.9626804
24494,North Augusta River Walk,Park and Recreation Area,45003020802,+33.4918418,-081.9708285,33.4841601,-81.9724155
24514,The Tradition Golf Club,Golf Course,45043920503,+33.4766920,-079.1281755,33.4857538,-79.1139346
24516,Boeckh Park,Park and Recreation Area,45003020802,+33.4918418,-081.9708285,33.4859402,-81.9829548
24521,Lake Marion Golf Course,Golf Course,45075010300,+33.4385177,-080.4719225,33.4863334,-80.4658
24534,The Reserve Club at Woodside Plantation,Golf Course,45003021203,+33.4860371,-081.7256873,33.4876883,-81.7426573
24555,Santee National Golf Club,Golf Course,45075010300,+33.4385177,-080.4719225,33.4903521,-80.4900562
24559,Hole-N-One Family Fun Center,Golf Course,45003021203,+33.4860371,-081.7256873,33.4905657,-81.7008148
24567,Edenfield Park,Park and Recreation Area,45003020802,+33.4918418,-081.9708285,33.4917454,-81.966402
24577,Willbrook Plantation,Golf Course,45043920503,+33.4766920,-079.1281755,33.4934713,-79.1272402
24584,Radiant Well Being,Amusement Park,45003020802,+33.4918418,-081.9708285,33.4942517,-81.9721354
24593,North Augusta Greenway,Park and Recreation Area,45003020802,+33.4918418,-081.9708285,33.4945455,-81.9829283
24595,The Reserve Club,Golf Course,45043920503,+33.4766920,-079.1281755,33.4946146,-79.1148736
24606,Lions Park,Park and Recreation Area,45003020802,+33.4918418,-081.9708285,33.4959505,-81.9822547
24609,Living History Park,Park and Recreation Area,45003020802,+33.4918418,-081.9708285,33.4960466,-81.9738109
24628,Woodside Plantation Country Club,Golf Course,45003021203,+33.4860371,-081.7256873,33.4980531,-81.7275078
24630,Harrison-Caver Park,Park and Recreation Area,45003021001,+33.5096425,-081.8696608,33.498394,-81.8852668
24633,Santee-Cooper Country Club,Golf Course,45075010300,+33.4385177,-080.4719225,33.4985736,-80.4563974
24645,Riverview Park,Park and Recreation Area,45003020802,+33.4918418,-081.9708285,33.5000923,-81.9868728
24646,Georgetown County Beach - Huntington Beach State Park,Beach,45043920502,+33.5181934,-079.0806567,33.5002198,-79.0669581
24676,Huntington Beach,Beach,45043920502,+33.5181934,-079.0806567,33.5029616,-79.0652918
24685,Huntington Beach State Park,Park and Recreation Area,45043920502,+33.5181934,-079.0806567,33.5036489,-79.0672517
24687,Bath Poolroom,Amusement Park,45003021001,+33.5096425,-081.8696608,33.5036949,-81.8690159
24731,Willie Whaley Park,Park and Recreation Area,45003021001,+33.5096425,-081.8696608,33.5099621,-81.8601178
24737,Country Club of Orangeburg,Golf Course,45075010900,+33.5692930,-080.9216953,33.510335,-80.905665
24797,Northside Lanes,Amusement Park,45003020702,+33.5019859,-081.9498430,33.5160525,-81.956856
24835,Foxboro Golf Club,Golf Course,45027960802,+33.5022910,-080.3523575,33.5215496,-80.3233293
24846,Hillcrest Recreational Park,Park and Recreation Area,45075011000,+33.5254269,-080.8599676,33.5233626,-80.8464161
24847,Houndslake Country Club,Golf Course,45003021201,+33.5235450,-081.7639732,33.5234046,-81.7395733
24852,Langley Pond,Beach,45003021101,+33.5131735,-081.8298967,33.524639,-81.84746
24864,Hillcrest Golf Club,Golf Course,45075011000,+33.5254269,-080.8599676,33.5264119,-80.8500288
24868,Odell Weeks Track,Park and Recreation Area,45003021202,+33.5444436,-081.7430826,33.5268477,-81.7216919
24878,H Odell Weeks Activity Center,Park and Recreation Area,45003021500,+33.5438340,-081.7090286,33.5279168,-81.7206176
24881,Odell Weeks Activity Center,Amusement Park,45003021500,+33.5438340,-081.7090286,33.5280761,-81.72052
24886,Virginia Acres Park,Park and Recreation Area,45003021500,+33.5438340,-081.7090286,33.528638,-81.721038
24929,Schickedanz Brothers,Amusement Park,45003021800,+33.5855572,-081.3305280,33.533669,-81.4060539
24948,The Point,Beach,45043920501,+33.5608845,-079.0419987,33.5357481,-79.0290936
24980,Citizens Park,Park and Recreation Area,45003021500,+33.5438340,-081.7090286,33.539469,-81.688646
25009,The Pointe,Beach,45043920501,+33.5608845,-079.0419987,33.5431073,-79.0228239
25020,Pompano St Beach Access,Beach,45043920501,+33.5608845,-079.0419987,33.5439828,-79.0223823
25030,Palmetto Golf Club,Golf Course,45003021202,+33.5444436,-081.7430826,33.544385,-81.727011
25050,Hopeland Gardens,Park and Recreation Area,45003021202,+33.5444436,-081.7430826,33.546171,-81.721917
25051,Sitting On The Beach,Beach,45043920501,+33.5608845,-079.0419987,33.5461827,-79.0214661
25095,Santee State Park,Park and Recreation Area,45075010300,+33.4385177,-080.4719225,33.5508517,-80.5025794
25096,Aiken State Park,Park and Recreation Area,45003021900,+33.4808781,-081.5175166,33.5509117,-81.4967376
25109,Midland Valley Country Club,Golf Course,45003020400,+33.5687354,-081.8385837,33.5524997,-81.8314024
25113,Super 8 Orangeburg Near I 26,Park and Recreation Area,45075011100,+33.5450483,-080.8457594,33.5532937,-80.8269009
25122,Aiken County Recreation Center,Park and Recreation Area,45003021102,+33.5290504,-081.8045716,33.5548135,-81.8058613
25123,Aiken Library Park,Park and Recreation Area,45003021300,+33.5673561,-081.7526423,33.5550654,-81.7209955
25150,Aiken Golf Club,Golf Course,45003021300,+33.5673561,-081.7526423,33.5585267,-81.7280842
25155,Kamia Hill Park,Park and Recreation Area,45003021300,+33.5673561,-081.7526423,33.5594522,-81.7578684
25158,Wachesaw Plantation Golf Course,Golf Course,45043920502,+33.5181934,-079.0806567,33.559926,-79.0845008
25161,Kalmia Hill Park,Amusement Park,45003021300,+33.5673561,-081.7526423,33.5603161,-81.7590587
25173,Wachesaw Plantation Club,Golf Course,45043920502,+33.5181934,-079.0806567,33.5617314,-79.0815177
25176,North Augusta Golf and Country Club,Golf Course,45037970502,+33.6202063,-082.0215744,33.5621011,-81.9743409
25181,On A Boat,Beach,45043920501,+33.5608845,-079.0419987,33.5624977,-79.0860938
25191,Garden City Beach,Beach,45043920501,+33.5608845,-079.0419987,33.5635838,-79.0101007
25193,Perry Memorial Park,Park and Recreation Area,45003021400,+33.5732059,-081.7228476,33.5636895,-81.7082566
25221,Eustis Park,Park and Recreation Area,45003021400,+33.5732059,-081.7228476,33.5682496,-81.731825
25260,Yucca Beach,Beach,45043990100,+33.2987328,-079.1215662,33.5716077,-79.0026484
25270,Georgetown County Beach - Garden City Beach,Beach,45043990100,+33.2987328,-079.1215662,33.5724157,-79.0019798
25272,Osborn Park,Park and Recreation Area,45003021400,+33.5732059,-081.7228476,33.5726894,-81.720227
25299,Gregg Park Civic Center,Park and Recreation Area,45003020302,+33.6120849,-081.7527523,33.575612,-81.800044
25315,Garden City Pavilion Arcade,Amusement Park,45051051302,+33.5809735,-079.0076889,33.5769067,-78.9989393
25316,Pavilion Arcade And Grill,Amusement Park,45051051302,+33.5809735,-079.0076889,33.5769067,-78.9989393
25320,Inlet Adventures Golf,Golf Course,45051051302,+33.5809735,-079.0076889,33.5774183,-79.0228549
25321,Formula Aae,Amusement Park,45051051302,+33.5809735,-079.0076889,33.5775387,-78.9988094
25326,Walnut Lane Neighborhood Park,Park and Recreation Area,45003020500,+33.5803686,-081.9174472,33.5778284,-81.9516423
25337,End Of The Pier,Beach,45051051302,+33.5809735,-079.0076889,33.5789128,-78.9966142
25365,Jungle Lake Golf,Amusement Park,45051051406,+33.5912971,-079.0183643,33.5819613,-79.0179839
25373,Sandy Monkey,Beach,45051051406,+33.5912971,-079.0183643,33.5826694,-79.0179281
25380,On The Beach By The Atlantic,Beach,45051051301,+33.5915884,-078.9922266,33.5829843,-78.9932354
25381,Winner's Circle,Amusement Park,45051051406,+33.5912971,-079.0183643,33.5830717,-79.02238
25382,Gilligan's Island Funland,Amusement Park,45051051302,+33.5809735,-079.0076889,33.583186,-79.0151159
25383,Gilligans Island Putt Putt,Golf Course,45051051302,+33.5809735,-079.0076889,33.5833126,-79.0146954
25392,Sea Bubble,Beach,45051051301,+33.5915884,-078.9922266,33.5837664,-78.9926524
25398,Crosland Park,Park and Recreation Area,45003021601,+33.5657978,-081.6608854,33.5843505,-81.6999531
25402,TPC Myrtle Beach,Golf Course,45051051604,+33.5900710,-079.0642326,33.5849278,-79.0641056
25413,Players Course at Wyboo Plantation,Golf Course,45027960703,+33.5259083,-080.2211000,33.5864099,-80.2267116
25417,Wyboo Golf Club,Golf Course,45027960703,+33.5259083,-080.2211000,33.5866904,-80.2187339
25448,Ernest Weaver Park,Park and Recreation Area,45003020302,+33.6120849,-081.7527523,33.59031,-81.726478
25455,Oceanside Village Beach,Beach,45051051301,+33.5915884,-078.9922266,33.590913,-78.9849772
25463,International Club Villas Murrells Inlet,Golf Course,45051051604,+33.5900710,-079.0642326,33.591928,-79.0431024
25468,Horry County Beach - Garden City Beach,Beach,45051051301,+33.5915884,-078.9922266,33.5926251,-78.9832359
25479,The Park @ Prince Creek,Park and Recreation Area,45051051604,+33.5900710,-079.0642326,33.593668,-79.072356
25480,Oceanside Village Playground,Amusement Park,45051051301,+33.5915884,-078.9922266,33.5937735,-78.9891718
25498,Surfside Beach At 13Th Ave S,Beach,45051051202,+33.6025215,-078.9823450,33.595424,-78.981171
25505,Indian Wells Golf Club,Golf Course,45051051406,+33.5912971,-079.0183643,33.595867,-79.017269
25522,Indian Wells Golf Course,Golf Course,45051051406,+33.5912971,-079.0183643,33.5970939,-79.0197336
25542,International Club of Myrtle Beach,Golf Course,45051051604,+33.5900710,-079.0642326,33.5985849,-79.0420722
25551,Runaway Bay,Golf Course,45051051405,+33.6097828,-078.9999521,33.5994022,-78.9954945
25555,Indigo Creek,Golf Course,45051051605,+33.6150143,-079.0285564,33.5996058,-79.0264525
25558,Runaway Bay Miniature Golf,Amusement Park,45051051405,+33.6097828,-078.9999521,33.5998045,-78.9957613
25564,Atlantic Ocean,Beach,45051051202,+33.6025215,-078.9823450,33.6003389,-78.9770628
25571,Blackmoor Golf Course,Golf Course,45051051604,+33.5900710,-079.0642326,33.6005586,-79.0629594
25595,Tupelo Bay Golf Complex,Golf Course,45051051405,+33.6097828,-078.9999521,33.6022058,-78.9962027
25596,Tupelo Bay Driving Range,Golf Course,45051051405,+33.6097828,-078.9999521,33.602248,-78.9967869
25598,Indigo Creek Golf Club,Golf Course,45051051605,+33.6150143,-079.0285564,33.602393,-79.026519
25600,All Children's Park,Park and Recreation Area,45051051202,+33.6025215,-078.9823450,33.6024255,-78.9852331
25643,Blackmoor Golf Club,Golf Course,45051051604,+33.5900710,-079.0642326,33.604868,-79.0733809
25650,Sage Valley Golf Club,Golf Course,45003020400,+33.5687354,-081.8385837,33.605336,-81.8259929
25663,Wild Water & Wheels,Amusement Park,45051051405,+33.6097828,-078.9999521,33.6060212,-78.9904778
25673,Surfside Beach,Beach,45051051201,+33.6145803,-078.9706701,33.6069063,-78.972032
25677,Adventure Falls Golf,Amusement Park,45051051202,+33.6025215,-078.9823450,33.607144,-78.985775
25687,Fuller Park,Park and Recreation Area,45051051201,+33.6145803,-078.9706701,33.6080166,-78.9754181
25733,Harrison Amusemnt Company,Amusement Park,45051051405,+33.6097828,-078.9999521,33.612631,-78.9841789
25749,13Th Avenue North Beach Access,Beach,45051051201,+33.6145803,-078.9706701,33.6147933,-78.9642784
25756,North Town Park,Amusement Park,45075012000,+33.6313521,-081.0559758,33.615343,-81.1037119
25759,Huckabee Recreational Complex,Park and Recreation Area,45051051405,+33.6097828,-078.9999521,33.6154943,-78.9980182
25769,1512-B Lion In Da Sun,Beach,45051051201,+33.6145803,-078.9706701,33.6163122,-78.9619915
25776,Town of Surfside Beach,Beach,45051990100,+33.7262431,-078.7613339,33.6169358,-78.9603164
25813,Calhoun Country Club,Golf Course,45017950200,+33.6883735,-080.8061167,33.619049,-80.7522305
25822,Playground @Beach,Amusement Park,45051051700,+33.6506755,-078.9309925,33.6201368,-78.9587666
25850,Ocean Lakes Arcade,Amusement Park,45051051700,+33.6506755,-078.9309925,33.622748,-78.9574741
25855,Sandy Harbor MINI Golf,Golf Course,45051051700,+33.6506755,-078.9309925,33.6229735,-78.957673
25856,Ocean Lakes MINI Golf,Golf Course,45051051700,+33.6506755,-078.9309925,33.62298,-78.95728
25921,Beach @ Myrtle Beach Resort,Beach,45051051700,+33.6506755,-078.9309925,33.6282667,-78.9533568
25932,Lakewood Playground,Amusement Park,45051051700,+33.6506755,-078.9309925,33.6293629,-78.9501447
25939,Beachfront At Lakewood Camping Resort,Beach,45051051700,+33.6506755,-078.9309925,33.6302434,-78.949167
25952,Lakewood Arcade,Amusement Park,45051051700,+33.6506755,-078.9309925,33.6314736,-78.9481562
25967,Lakewood Campground Miniature Golf,Amusement Park,45051051700,+33.6506755,-078.9309925,33.6329467,-78.9525198
25976,Frankies Fun Park,Amusement Park,45003020301,+33.6617363,-081.7996383,33.633767,-81.782436
26000,Pirateland - Beach,Beach,45051051700,+33.6506755,-078.9309925,33.6360184,-78.9432732
26040,Northside Golf Club,Golf Course,45003020200,+33.6685580,-081.6441212,33.6386382,-81.6773797
26042,Buccaneer Bay,Amusement Park,45051051403,+33.6517690,-078.9651225,33.638699,-78.951732
26077,Wicked Stick Golf Links,Golf Course,45051051403,+33.6517690,-078.9651225,33.641993,-78.9865664
26094,Prestwick Country Club,Golf Course,45051051403,+33.6517690,-078.9651225,33.6429001,-78.9612211
26100,Roy Warner Memorial Park,Park and Recreation Area,45003021700,+33.6526535,-081.4246323,33.6431443,-81.3369692
26114,Snake River Golf,Golf Course,45051051700,+33.6506755,-078.9309925,33.6445512,-78.943356
26120,Island Green Golf Club,Golf Course,45051051603,+33.6386523,-079.0781435,33.6447835,-79.0565427
26139,Fun Warehouse,Amusement Park,45051051403,+33.6517690,-078.9651225,33.6462019,-78.9760377
26194,Myrtle Beach State Park,Park and Recreation Area,45051051700,+33.6506755,-078.9309925,33.650475,-78.9274236
26213,Heron Point Golf Club,Golf Course,45051051603,+33.6386523,-079.0781435,33.6522583,-79.0561971
26221,Myrtle Beach State Park @ Beach,Beach,45051051700,+33.6506755,-078.9309925,33.6528267,-78.9281364
26258,Midway Swash,Beach,45051051700,+33.6506755,-078.9309925,33.6559711,-78.919681
26279,Harbor Oaks Miniature Golf,Golf Course,45051051700,+33.6506755,-078.9309925,33.657644,-78.9195584
26280,Springmaid Beach,Beach,45051051700,+33.6506755,-078.9309925,33.657644,-78.9195584
26291,Shipwreck Island Adventure Golf,Golf Course,45051051700,+33.6506755,-078.9309925,33.6591217,-78.925095
26301,5Th Umbrella On South Beach,Beach,45051051700,+33.6506755,-078.9309925,33.6597157,-78.9156827
26321,Triple O Amusement,Amusement Park,45051051601,+33.6597535,-079.0227565,33.6608144,-78.9957207
26325,Warbird Park,Park and Recreation Area,45051980100,+33.6782314,-078.9302466,33.6612533,-78.9286927
26329,Midway Par 3,Golf Course,45051051700,+33.6506755,-078.9309925,33.6616192,-78.9223375
26330,Town of Kingstree Recreation Park,Park and Recreation Area,45089970502,+33.7051116,-079.7531332,33.661704,-79.8267179
26334,Bathing In The Sun,Beach,45051051700,+33.6506755,-078.9309925,33.6623087,-78.912953
26355,Park @ The Market Common,Park and Recreation Area,45051051000,+33.6667569,-078.9501527,33.6636224,-78.9347404
26359,Jurassic Golf,Golf Course,45051051700,+33.6506755,-078.9309925,33.6639637,-78.9186312
26361,Jurassic Adventure Golf,Amusement Park,45051051700,+33.6506755,-078.9309925,33.664201,-78.9186579
26375,Savannah's Playground,Amusement Park,45051051000,+33.6667569,-078.9501527,33.66542,-78.9426219
26384,Beach Bar!,Beach,45051051700,+33.6506755,-078.9309925,33.6658227,-78.9102786
26393,Beach @ Compass Cove,Beach,45051051700,+33.6506755,-078.9309925,33.6662487,-78.9082119
26422,Swamp Fox Golf Club,Golf Course,45089970600,+33.6990298,-079.8814089,33.6684754,-79.8988259
26427,Beach 2007 S. Ocean Blvd,Beach,45051051700,+33.6506755,-078.9309925,33.6688586,-78.9051394
26437,Hurl Rocks Park,Park and Recreation Area,45051051700,+33.6506755,-078.9309925,33.6696272,-78.9051218
26439,Playground @ The Market Common,Amusement Park,45051051000,+33.6667569,-078.9501527,33.6696912,-78.9397267
26460,Cancun Lagoon,Golf Course,45051051700,+33.6506755,-078.9309925,33.6710257,-78.9094468
26466,Radical Ropes,Amusement Park,45051051700,+33.6506755,-078.9309925,33.6712482,-78.9055172
26488,Safari Golf,Golf Course,45051051700,+33.6506755,-078.9309925,33.6732448,-78.9069799
26491,Midway Park,Park and Recreation Area,45051050900,+33.6942078,-078.9128736,33.6733098,-78.9084054
26498,Landmark Waterpark,Amusement Park,45051051700,+33.6506755,-078.9309925,33.6736963,-78.9010942
26512,Sea Mist Arcade,Amusement Park,45051051700,+33.6506755,-078.9309925,33.6748816,-78.8986626
26513,Mount Vintage Plantation & Golf Club,Golf Course,45037970501,+33.6607869,-081.9467352,33.6748915,-81.9636445
26536,Coral Beach Game Room,Amusement Park,45051051700,+33.6506755,-078.9309925,33.6759611,-78.8973472
26546,By The Sea,Beach,45051051700,+33.6506755,-078.9309925,33.676543,-78.896253
26550,Sea Mist Convention Center,Beach,45051051700,+33.6506755,-078.9309925,33.6766753,-78.8987859
26555,Oceanfront,Beach,45051990100,+33.7262431,-078.7613339,33.6769577,-78.8948805
26558,Capt Quarters Pool And Lazy River,Amusement Park,45051051700,+33.6506755,-078.9309925,33.6770871,-78.8956561
26577,Pirates Watch MINI Golf,Amusement Park,45051050900,+33.6942078,-078.9128736,33.6778239,-78.90539
26582,Ocean Front,Beach,45051990100,+33.7262431,-078.7613339,33.678627,-78.8928872
26586,Whispering Pines Golf Course,Golf Course,45051050900,+33.6942078,-078.9128736,33.6791593,-78.9159391
26601,Withers Swash,Beach,45051051700,+33.6506755,-078.9309925,33.680177,-78.893195
26610,Ocean Watersports,Beach,45051050700,+33.6888479,-078.8889817,33.6807532,-78.8908534
26615,Shannon Greens Golf Club,Golf Course,45027960701,+33.6390856,-080.2315868,33.6810317,-80.203047
26617,Cap'n Cain Miniature Golf,Golf Course,45051050900,+33.6942078,-078.9128736,33.6811604,-78.8973196
26621,Sky Scraper,Amusement Park,45051050700,+33.6888479,-078.8889817,33.6814005,-78.8914476
26622,Hurricane At Family Kingdom,Amusement Park,45051050700,+33.6888479,-078.8889817,33.6815032,-78.8915146
26625,Premier Amusements,Amusement Park,45051050700,+33.6888479,-078.8889817,33.6819096,-78.8901168
26632,Family Kingdom Amusement Park,Amusement Park,45051050700,+33.6888479,-078.8889817,33.6824431,-78.8919854
26653,Jungle Lagoon MINI Golf,Amusement Park,45051050900,+33.6942078,-078.9128736,33.6837017,-78.8944061
26659,Arcades USA,Amusement Park,45051051502,+33.6708235,-078.9839079,33.6838813,-78.988002
26678,Pinner Place Park,Park and Recreation Area,45051050900,+33.6942078,-078.9128736,33.6850114,-78.9073674
26695,Vrex Virtual Reality Arcade,Amusement Park,45051051503,+33.6898821,-078.9573572,33.686331,-78.9755341
26696,Withers Swash Park,Park and Recreation Area,45051050700,+33.6888479,-078.8889817,33.6864128,-78.8951414
26719,Boardwalk,Park and Recreation Area,45051050700,+33.6888479,-078.8889817,33.6885407,-78.8823193
26730,Spivey Park,Park and Recreation Area,45051050700,+33.6888479,-078.8889817,33.6888063,-78.8923876
26733,6Th Ave Beach,Beach,45051050700,+33.6888479,-078.8889817,33.6889393,-78.8824355
26750,8Th Ave Beach Access Myrtle Beach,Beach,45051050700,+33.6888479,-078.8889817,33.6906205,-78.8824355
26760,The Attic,Amusement Park,45051050600,+33.7041378,-078.8898834,33.691368,-78.879993
26761,Jurassic Mini Golf,Amusement Park,45051050600,+33.7041378,-078.8898834,33.691368,-78.879993
26768,Jc Britton Recreational Park,Amusement Park,45027960500,+33.7032431,-080.2749535,33.6916319,-80.2416802
26769,Beach Blast,Park and Recreation Area,45051050600,+33.7041378,-078.8898834,33.691852,-78.8811759
26774,J C Britton Recreation Field,Park and Recreation Area,45027960500,+33.7032431,-080.2749535,33.6921621,-80.2398332
26775,Fun Plaza,Amusement Park,45051050600,+33.7041378,-078.8898834,33.6923937,-78.8790138
26776,Ripleys Haunted Adventure,Amusement Park,45051050600,+33.7041378,-078.8898834,33.6924441,-78.8797887
26780,Arcade,Amusement Park,45051050600,+33.7041378,-078.8898834,33.6926733,-78.8786857
26781,Mt Atlanticus Miniature Golf,Amusement Park,45051050700,+33.6888479,-078.8889817,33.6928263,-78.8851993
26783,Gay Dolphin Arcade,Amusement Park,45051050600,+33.7041378,-078.8898834,33.692885,-78.878442
26784,Myrtle Beach Adrenaline Adventures,Amusement Park,45051050600,+33.7041378,-078.8898834,33.69294,-78.880693
26785,Myrtle Beach Adventure Park,Amusement Park,45051050600,+33.7041378,-078.8898834,33.69294,-78.880693
26787,Abraham's Grill,Amusement Park,45051050600,+33.7041378,-078.8898834,33.6929815,-78.8800777
26788,Adrenaline Adventures,Amusement Park,45051050600,+33.7041378,-078.8898834,33.6929842,-78.8801083
26789,Super Fun Zone,Amusement Park,45051050600,+33.7041378,-078.8898834,33.6930772,-78.8782402
26793,9Th Ave Beach Access,Beach,45051050600,+33.7041378,-078.8898834,33.6933802,-78.8811365
26794,Justin W. Plyler Boardwalk Park,Park and Recreation Area,45051050600,+33.7041378,-078.8898834,33.6934845,-78.8778438
26795,Plyler Park,Park and Recreation Area,45051050600,+33.7041378,-078.8898834,33.6934864,-78.8778196
26797,Myrtle Beach Skywheel,Amusement Park,45051050600,+33.7041378,-078.8898834,33.6937524,-78.877519
26798,Myrtle Beach Sky Wheel,Amusement Park,45051050600,+33.7041378,-078.8898834,33.6937764,-78.877656
26801,Nance Plaza,Park and Recreation Area,45051050600,+33.7041378,-078.8898834,33.693889,-78.8827925
26804,Balsam Street Park,Park and Recreation Area,45051050700,+33.6888479,-078.8889817,33.6940479,-78.891022
26809,Myrtle Beach Thrill Rides,Amusement Park,45051050600,+33.7041378,-078.8898834,33.69468,-78.877356
26811,National Amusement Rides,Amusement Park,45051050600,+33.7041378,-078.8898834,33.694738,-78.8772839
26827,Adis Orbitron,Amusement Park,45051050900,+33.6942078,-078.9128736,33.6959856,-78.9016148
26841,Socastee Recycling Center,Park and Recreation Area,45051060102,+33.6995664,-079.0388546,33.6966534,-79.0165316
26842,16Th Ave N/ Ocean Blvd,Beach,45051050600,+33.7041378,-078.8898834,33.6967386,-78.8751611
26849,Racepath Park,Park and Recreation Area,45051050900,+33.6942078,-078.9128736,33.697344,-78.906521
26855,Chapin Park,Park and Recreation Area,45051050600,+33.7041378,-078.8898834,33.6976873,-78.8760456
26872,Stuart Square,Park and Recreation Area,45051050900,+33.6942078,-078.9128736,33.6989755,-78.9117096
26876,Anderson Park,Park and Recreation Area,45051050600,+33.7041378,-078.8898834,33.699289,-78.8716357
26882,Fun Factory,Amusement Park,45051050900,+33.6942078,-078.9128736,33.7002416,-78.9231681
26885,Bathsheba Bowens Memorial Park,Park and Recreation Area,45051050600,+33.7041378,-078.8898834,33.7003644,-78.8912715
26886,Breakers Park,Park and Recreation Area,45051050600,+33.7041378,-078.8898834,33.7004438,-78.8712976
26892,Papa's Restaurant,Amusement Park,45051050600,+33.7041378,-078.8898834,33.7008201,-78.8707743
26897,Butterfly Pavilion,Amusement Park,45051050600,+33.7041378,-078.8898834,33.70111,-78.878784
26899,Futrell Park,Park and Recreation Area,45051050600,+33.7041378,-078.8898834,33.7012392,-78.885241
26901,Jungle Fun,Amusement Park,45051050900,+33.6942078,-078.9128736,33.7014938,-78.9229386
26904,Winners Cirle Amusements,Amusement Park,45051050600,+33.7041378,-078.8898834,33.701828,-78.903415
26907,Canal Street Park,Park and Recreation Area,45051050600,+33.7041378,-078.8898834,33.7021558,-78.8932092
26908,24Th Ave,Beach,45051050500,+33.7168113,-078.8665665,33.7021904,-78.8676375
26920,Captain Hook's MINI Golf,Amusement Park,45051050500,+33.7168113,-078.8665665,33.7036736,-78.8714807
26923,The Boardwalk Down By The Sea Yeah,Beach,45051050500,+33.7168113,-078.8665665,33.7038245,-78.8670073
26928,25Th Street Beach Entrance,Beach,45051050500,+33.7168113,-078.8665665,33.7042363,-78.865561
26931,Beach Bound,Beach,45051050500,+33.7168113,-078.8665665,33.7044451,-78.8649342
26938,Lost Mine MINI Golf,Golf Course,45051050500,+33.7168113,-078.8665665,33.705101,-78.86462
26939,Lost Mine Miniature Golf,Amusement Park,45051050500,+33.7168113,-078.8665665,33.705101,-78.86462
26941,Rockin Jump,Amusement Park,45051050500,+33.7168113,-078.8665665,33.705303,-78.8710699
26949,Cameron Park,Park and Recreation Area,45051050500,+33.7168113,-078.8665665,33.7067265,-78.8625576
26966,30Th Ave Beach,Beach,45051050500,+33.7168113,-078.8665665,33.7082359,-78.8608818
26971,28Th Ave And Ocean Blvd,Beach,45051050500,+33.7168113,-078.8665665,33.7086988,-78.8647904
26972,Hrp Myrtle Beach Operations,Amusement Park,45051060204,+33.7068355,-078.9669823,33.708716,-78.939756
26983,Arrowhead Country Club,Golf Course,45051060204,+33.7068355,-078.9669823,33.7098205,-78.9523922
26988,34Th Avenue North Beach Access,Beach,45051050500,+33.7168113,-078.8665665,33.7105494,-78.8569066
