NCESSCH,LEAID,LEANM05,SCHNAM05,LCITY05,LSTATE05,LATCOD,LONCOD,MLOCALE,ULOCALE,status05,,,
4.50375E+11,4503750,UNION COUNTY SCHOOL DISTRICT,LOCKHART SCHOOL,LOCKHART,SC,34.79618,-81.46854,7,42,1,,,
4.50375E+11,4503750,UNION COUNTY SCHOOL DISTRICT,UNION COMPREHENSIVE HIGH,UNION,SC,34.74793,-81.60277,7,32,1,,,
4.50378E+11,4503780,WILLIAMSBURG COUNTY SCHOOL DISTRICT,HEMINGWAY VOCATIONAL CENTER,HEMINGWAY,SC,33.74509,-79.47119,7,43,1,,,
4.50378E+11,4503780,WILLIAMSBURG COUNTY SCHOOL DISTRICT,YOUTH ACADEMY,KINGSTREET,SC,33.6695,-79.81897,6,32,1,,,
4.50378E+11,4503780,WILLIAMSBURG COUNTY SCHOOL DISTRICT,W. M. ANDERSON PRIMARY,KINGSTREE,SC,33.67073,-79.82115,6,32,1,,,
4.50378E+11,4503780,WILLIAMSBURG COUNTY SCHOOL DISTRICT,BATTERY PARK ELEMENTARY,NESMITH,SC,33.6687,-79.5461,7,43,1,,,
4.50378E+11,4503780,WILLIAMSBURG COUNTY SCHOOL DISTRICT,GREELEYVILLE ELEMENTARY SCHOOL,GREELEYVILLE,SC,33.5735,-79.9897,7,43,1,,,
4.50378E+11,4503780,WILLIAMSBURG COUNTY SCHOOL DISTRICT,CADES HEBRON ELEMENTARY SCHOOL,CADES,SC,33.7839,-79.8042,7,42,1,,,
4.50378E+11,4503780,WILLIAMSBURG COUNTY SCHOOL DISTRICT,KINGSTREE ELEMENTARY,KINGSTREE,SC,33.66984,-79.83223,6,32,1,,,
4.50378E+11,4503780,WILLIAMSBURG COUNTY SCHOOL DISTRICT,ST MARK ELEMENTARY,KINGSTREE,SC,33.63248,-79.75566,7,42,1,,,
4.50378E+11,4503780,WILLIAMSBURG COUNTY SCHOOL DISTRICT,KINGSTREE JUNIOR HIGH,KINGSTREE,SC,33.67334,-79.82863,6,32,1,,,
4.50378E+11,4503780,WILLIAMSBURG COUNTY SCHOOL DISTRICT,HEMINGWAY HIGH SCHOOL,HEMINGWAY,SC,33.7184,-79.3964,7,42,1,,,
4.50378E+11,4503780,WILLIAMSBURG COUNTY SCHOOL DISTRICT,KINGSTREE SENIOR HIGH,KINGSTREE,SC,33.62597,-79.80753,7,41,1,,,
4.50378E+11,4503780,WILLIAMSBURG COUNTY SCHOOL DISTRICT,C E MURRAY HIGH SCHOOL,GREELEYVILLE,SC,33.58135,-79.98904,7,43,1,,,
4.50378E+11,4503780,WILLIAMSBURG COUNTY SCHOOL DISTRICT,CHAVIS ELEMENTARY SCHOOL,HEMINGWAY,SC,33.74906,-79.44753,7,43,1,,,
4.50378E+11,4503780,WILLIAMSBURG COUNTY SCHOOL DISTRICT,D P COOPER ELEMENTARY,SALTERS,SC,33.5948,-79.8604,7,42,1,,,
4.50381E+11,4503810,YORK COUNTY SCHOOL DISTRICT 01,COTTENBELT ELEMENTARY,YORK,SC,35.01114,-81.26135,8,41,1,,,
4.50381E+11,4503810,YORK COUNTY SCHOOL DISTRICT 01,JEFFERSON ELEMENTARY SCHOOL,YORK,SC,34.95504,-81.23963,8,41,1,,,
4.50381E+11,4503810,YORK COUNTY SCHOOL DISTRICT 01,H C JOHNSON MIDDLE,YORK,SC,34.98677,-81.22796,3,31,1,,,
4.50381E+11,4503810,YORK COUNTY SCHOOL DISTRICT 01,YORK COMPREHENSIVE HIGH SCHOOL,YORK,SC,34.96615,-81.24003,3,41,1,,,
4.50381E+11,4503810,YORK COUNTY SCHOOL DISTRICT 01,FLOYD D JOHNSON TEC CEN,YORK,SC,34.96615,-81.24003,3,41,1,,,
4.50381E+11,4503810,YORK COUNTY SCHOOL DISTRICT 01,YORK JUNIOR HIGH,YORK,SC,34.97185,-81.24432,8,41,1,,,
4.50381E+11,4503810,YORK COUNTY SCHOOL DISTRICT 01,HICKORY GROVE-SHARON ELEMENTARY,HICKORY GROVE,SC,34.95492,-81.38901,8,42,1,,,
4.50381E+11,4503810,YORK COUNTY SCHOOL DISTRICT 01,HUNTER STREET ELEMENTARY,YORK,SC,34.99684,-81.21537,3,31,1,,,
4.50384E+11,4503840,YORK COUNTY SCHOOL DISTRICT 02,GRIGGS ROAD ELEMENTARY,CLOVER,SC,35.10897,-81.17381,8,41,1,,,
4.50384E+11,4503840,YORK COUNTY SCHOOL DISTRICT 02,CROWDERS CREEK ELEMENTARY,CLOVER,SC,35.10926,-81.21607,8,41,1,,,
4.50384E+11,4503840,YORK COUNTY SCHOOL DISTRICT 02,CROWDERS CREEK MIDDLE SCHOOL,CLOVER,SC,,,8,N,7,,,
4.50384E+11,4503840,YORK COUNTY SCHOOL DISTRICT 02,BETHANY ELEMENTARY,CLOVER,SC,35.12057,-81.30142,8,41,1,,,
4.50384E+11,4503840,YORK COUNTY SCHOOL DISTRICT 02,BETHEL ELEMENTARY,CLOVER,SC,35.08786,-81.12498,8,41,1,,,
4.50384E+11,4503840,YORK COUNTY SCHOOL DISTRICT 02,KINARD ELEMENTARY,CLOVER,SC,35.11122,-81.22908,3,31,1,,,
4.50384E+11,4503840,YORK COUNTY SCHOOL DISTRICT 02,CLOVER MIDDLE SCHOOL,CLOVER,SC,35.10512,-81.21983,8,41,1,,,
4.50384E+11,4503840,YORK COUNTY SCHOOL DISTRICT 02,CLOVER JUNIOR HIGH SCHOOL,CLOVER,SC,35.09908,-81.18642,8,41,1,,,
4.50384E+11,4503840,YORK COUNTY SCHOOL DISTRICT 02,CLOVER HIGH,CLOVER,SC,35.09895,-81.18608,8,41,1,,,
4.50387E+11,4503870,YORK COUNTY SCHOOL DISTRICT 03,SALUDA TRAIL MIDDLE SCHOOL,ROCK HILL,SC,34.8821,-81.05001,8,41,1,,,
4.50387E+11,4503870,YORK COUNTY SCHOOL DISTRICT 03,OLD POINTE ELEMENTARY,ROCKHILL,SC,34.97326,-81.0774,3,13,1,,,
4.50387E+11,4503870,YORK COUNTY SCHOOL DISTRICT 03,CENTRAL CHILD DEVELOPMENT CENTER,ROCKHILL,SC,34.92172,-81.0223,3,13,1,,,
4.50387E+11,4503870,YORK COUNTY SCHOOL DISTRICT 03,SOUTH POINTE HIGH SCHOOL,ROCK HILL,SC,34.9137,-81.0057,8,41,3,,,
4.50387E+11,4503870,YORK COUNTY SCHOOL DISTRICT 03,THE CHILDREN'S ATTENTION HOME (CHARTER),ROCK HILL,SC,34.90475,-81.03658,3,13,1,,,
4.50387E+11,4503870,YORK COUNTY SCHOOL DISTRICT 03,BELLEVIEW ELEMENTARY,ROCK HILL,SC,34.91827,-81.00164,3,13,1,,,
4.50387E+11,4503870,YORK COUNTY SCHOOL DISTRICT 03,EBENEZER AVENUE ELEMENTARY,ROCK HILL,SC,34.93144,-81.02733,3,13,1,,,
4.50387E+11,4503870,YORK COUNTY SCHOOL DISTRICT 03,EBINPORT ELEMENTARY SCHOOL,ROCK HILL,SC,34.97005,-81.03007,3,13,1,,,
4.50387E+11,4503870,YORK COUNTY SCHOOL DISTRICT 03,FINLEY ROAD ELEMENTARY,ROCK HILL,SC,34.93175,-81.05499,3,13,1,,,
4.50387E+11,4503870,YORK COUNTY SCHOOL DISTRICT 03,LESSLIE ELEMENTARY SCHOOL,ROCK HILL,SC,34.89433,-80.95182,3,41,1,,,
4.50387E+11,4503870,YORK COUNTY SCHOOL DISTRICT 03,NORTHSIDE ELEMENTARY SCHOOL,ROCK HILL,SC,34.93282,-81.0108,3,13,1,,,
4.50387E+11,4503870,YORK COUNTY SCHOOL DISTRICT 03,OAKDALE ELEMENTARY SCHOOL,ROCK HILL,SC,34.87983,-81.04352,3,13,1,,,
4.50387E+11,4503870,YORK COUNTY SCHOOL DISTRICT 03,RICHMOND DR ELEMENTARY,ROCK HILL,SC,34.95155,-81.02375,3,13,1,,,
4.50387E+11,4503870,YORK COUNTY SCHOOL DISTRICT 03,ROSEWOOD ELEMENTARY SCHOOL,ROCK HILL,SC,34.9774,-81.0138,3,13,1,,,
4.50387E+11,4503870,YORK COUNTY SCHOOL DISTRICT 03,SUNSET PARK ELEMENTARY,ROCK HILL,SC,34.9189,-81.04685,3,13,1,,,
4.50387E+11,4503870,YORK COUNTY SCHOOL DISTRICT 03,THE CHILDREN'S SCHOOL AT SYLVIA CIR,ROCK HILL,SC,34.91085,-81.02633,3,13,1,,,
4.50387E+11,4503870,YORK COUNTY SCHOOL DISTRICT 03,YORK ROAD ELEMENTARY SCHOOL,ROCK HILL,SC,34.9478,-81.07635,3,13,1,,,
4.50387E+11,4503870,YORK COUNTY SCHOOL DISTRICT 03,INDEPENDENCE ELEMENTARY SCHOOL,ROCK HILL,SC,34.90107,-80.9808,8,41,1,,,
4.50387E+11,4503870,YORK COUNTY SCHOOL DISTRICT 03,MT GALLANT ELEMENTARY,ROCK HILL,SC,35.01077,-81.06262,3,13,1,,,
4.50387E+11,4503870,YORK COUNTY SCHOOL DISTRICT 03,CASTLE HEIGHTS MIDDLE,ROCK HILL,SC,34.91363,-81.00582,8,41,1,,,
4.50387E+11,4503870,YORK COUNTY SCHOOL DISTRICT 03,SULLIVAN MIDDLE SCHOOL,ROCK HILL,SC,34.95744,-81.00407,3,13,1,,,
4.50387E+11,4503870,YORK COUNTY SCHOOL DISTRICT 03,RAWLINSON ROAD MIDDLE,ROCK HILL,SC,34.95209,-81.0867,3,13,1,,,
4.50387E+11,4503870,YORK COUNTY SCHOOL DISTRICT 03,NORTHWESTERN HIGH SCHOOL,ROCK HILL,SC,34.95063,-81.08342,3,13,1,,,
4.50387E+11,4503870,YORK COUNTY SCHOOL DISTRICT 03,ROCK HILL HIGH SCHOOL,ROCK HILL,SC,34.90446,-80.97442,8,41,1,,,
4.50387E+11,4503870,YORK COUNTY SCHOOL DISTRICT 03,APPLIED TECHNOLOGY CENTER,ROCK HILL,SC,34.94939,-81.0808,3,13,1,,,
4.5039E+11,4503900,YORK COUNTY SCHOOL DISTRICT 04,GOLD HILL ELEMENTARY SCHOOL,FORT MILL,SC,35.04114,-80.98772,3,41,1,,,
4.5039E+11,4503900,YORK COUNTY SCHOOL DISTRICT 04,GOLD HILL MIDDLE,FORT MILL,SC,35.0403,-80.98787,3,41,1,,,
4.5039E+11,4503900,YORK COUNTY SCHOOL DISTRICT 04,ORCHARD PARK ELEMENTARY,FORT MILL,SC,35.02396,-80.97165,3,41,1,,,
4.5039E+11,4503900,YORK COUNTY SCHOOL DISTRICT 04,SPRINGFIELD ELEMENTARY,FORT MILL,SC,35.06241,-80.93725,3,21,1,,,
4.5039E+11,4503900,YORK COUNTY SCHOOL DISTRICT 04,SPRINGFIELD MIDDLE SCHOOL,FORT MILL,SC,,,3,N,7,,,
4.5039E+11,4503900,YORK COUNTY SCHOOL DISTRICT 04,NATION FORD HIGH SCHOOL,FORT MILL,SC,,,3,N,7,,,
4.5039E+11,4503900,YORK COUNTY SCHOOL DISTRICT 04,FORT MILL ELEMENTARY,FORT MILL,SC,35.01064,-80.96708,3,21,1,,,
4.5039E+11,4503900,YORK COUNTY SCHOOL DISTRICT 04,RIVERVIEW ELEMENTARY,FORT MILL,SC,35.00908,-80.96665,3,21,1,,,
4.5039E+11,4503900,YORK COUNTY SCHOOL DISTRICT 04,FORT MILL MIDDLE SCHOOL,FORT MILL,SC,35.00712,-80.94017,3,21,1,,,
4.5039E+11,4503900,YORK COUNTY SCHOOL DISTRICT 04,FORT MILL HIGH,FORT MILL,SC,35.0136,-80.96623,3,21,1,,,
